,Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
10802,32,1,20.86390817876208,0,1,16,157,34,38,3,False,False,True,True,False,False,False
10803,33,0,20.831368785443154,0,3,8,74,47,48,2,True,False,False,False,True,False,False
10804,46,1,17.679470633496194,0,2,17,157,43,44,3,True,False,False,False,False,False,True
10805,36,0,8.631383519702016,0,1,19,85,79,15,3,False,False,True,False,False,False,False
10806,16,1,19.42215054671048,0,1,17,34,46,46,2,False,True,False,False,False,True,False
10807,27,1,7.741616286851068,0,1,12,21,18,12,1,False,False,True,False,True,False,False
10808,37,0,15.562534404129076,0,1,2,101,87,9,1,False,False,True,False,False,False,True
10809,39,0,11.636632731807529,0,1,5,51,3,29,1,True,False,False,False,True,False,False
10810,42,1,21.590109166877163,0,1,11,79,74,25,2,False,True,False,False,False,False,False
10811,25,1,0.9800302104720452,0,3,5,100,8,40,2,False,True,False,True,False,False,False
10812,47,1,9.083408466342275,0,1,6,178,61,31,2,False,False,True,False,False,True,False
10813,38,1,0.0417388476343907,0,1,8,22,61,1,1,False,False,True,False,False,False,True
10814,16,0,7.334366348737002,1,1,18,67,63,9,2,True,False,False,False,False,False,False
10815,44,1,1.0140472983054565,0,1,16,125,33,24,3,True,False,False,False,False,True,False
10816,31,0,3.183471628322012,0,3,0,144,3,34,1,True,False,False,False,False,False,False
10817,48,0,5.385830984168849,0,3,6,134,14,23,2,False,False,True,False,False,False,False
10818,36,0,6.328316516573445,0,3,1,26,89,40,1,False,False,True,False,True,False,False
10819,19,1,1.8635308531543773,1,1,3,66,97,4,1,False,False,True,False,False,True,False
10820,30,0,22.049404984890536,0,2,16,140,70,23,3,False,False,False,True,False,False,False
10821,27,1,4.193477608544341,0,2,3,134,30,32,2,False,False,True,False,False,False,False
10822,40,1,3.6900665137696538,1,1,12,141,14,29,3,False,False,False,True,False,False,False
10823,45,1,13.846011396160758,0,2,19,32,19,15,2,False,False,True,True,False,False,False
10824,37,0,12.532484804855796,1,2,10,62,26,49,2,False,False,False,False,False,False,False
10825,26,0,13.603658116521045,0,1,5,10,74,13,1,False,False,True,False,True,False,False
10826,28,0,4.377289477082354,0,1,8,123,83,11,2,False,False,False,False,False,False,True
10827,32,1,12.11129745729919,0,2,9,51,96,16,1,False,False,False,False,False,False,True
10828,41,0,0.0714865172539651,0,1,17,44,89,12,2,False,False,True,False,False,False,False
10829,42,1,10.56175512888213,0,2,1,140,20,27,1,False,False,True,False,True,False,False
10830,32,0,15.896171194154451,0,1,8,114,29,41,2,False,False,True,False,False,False,True
10831,30,1,7.75205364112359,0,2,12,85,38,34,1,False,False,False,False,False,False,False
10832,30,0,0.097365948806078,0,1,0,127,77,30,1,False,False,True,False,False,True,False
10833,27,1,16.390109262928235,1,3,14,57,40,27,2,False,False,True,False,False,False,False
10834,43,0,5.99994853419446,0,1,3,153,80,1,2,False,True,False,False,False,False,False
10835,23,0,13.44930351784358,0,1,16,148,44,43,3,True,False,False,True,False,False,False
10836,40,1,4.49238124009207,0,1,6,118,53,0,2,False,False,False,True,False,False,False
10837,42,0,8.774613254757787,0,2,8,174,35,36,3,False,False,False,False,True,False,False
10838,27,1,16.57089436289261,0,1,4,161,25,30,2,False,False,True,False,False,False,True
10839,23,0,16.81089468881627,0,2,12,169,14,34,2,False,False,False,False,True,False,False
10840,28,0,6.705999416639304,0,1,17,59,24,11,2,True,False,False,True,False,False,False
10841,26,0,22.7332969844665,0,2,7,17,89,39,1,True,False,False,False,False,False,False
10842,46,1,16.187555752609097,1,1,0,92,1,39,1,False,False,True,True,False,False,False
10843,17,1,15.171193403039004,1,3,11,112,45,19,1,False,True,False,False,False,False,False
10844,30,0,21.58625966099827,0,1,11,157,21,36,3,False,False,False,False,True,False,False
10845,34,0,6.835744028170192,0,2,17,156,42,48,3,False,False,True,False,True,False,False
10846,46,1,1.823056429000662,0,1,1,169,72,10,1,False,False,True,False,True,False,False
10847,37,1,14.36210379966154,0,1,1,48,73,9,1,False,False,False,False,True,False,False
10848,31,1,4.025436891625123,0,1,11,43,11,42,2,False,False,True,False,True,False,False
10849,30,1,7.044516647089904,0,1,7,92,65,11,2,False,False,True,False,False,False,False
10850,22,0,8.125943525314486,0,1,10,139,51,16,1,True,False,False,False,False,False,False
10851,33,1,23.2277598269646,0,2,4,42,66,32,1,False,False,True,False,True,False,False
10852,44,1,20.08937854332019,0,2,15,56,60,27,2,False,False,False,False,True,False,False
10853,48,0,13.93099895785426,1,1,1,116,54,27,1,False,False,False,False,False,False,False
10854,28,1,19.496093565177457,0,1,9,86,14,12,2,False,True,False,False,False,False,False
10855,36,1,11.469651231741032,0,3,7,165,18,0,2,False,False,True,False,True,False,False
10856,31,1,9.091219396995344,1,2,9,54,69,10,2,False,False,True,False,False,False,True
10857,29,0,0.6775319332249357,0,1,19,57,74,15,2,True,False,False,False,False,True,False
10858,46,0,20.82980205278273,1,1,7,143,13,22,2,False,False,False,False,False,False,True
10859,27,0,14.82864887028308,0,1,1,121,82,24,1,False,False,True,False,False,False,True
10860,35,0,4.9533656105747745,1,1,0,114,92,9,1,False,False,True,True,False,False,False
10861,47,1,21.53247611388708,0,1,15,81,55,27,2,True,False,False,False,False,True,False
10862,41,0,6.465791683149145,0,3,13,147,69,35,3,True,False,False,False,True,False,False
10863,49,1,17.48963454835209,0,1,12,171,75,2,3,True,False,False,False,True,False,False
10864,30,0,18.412845674410967,0,3,13,85,57,41,1,True,False,False,False,False,False,True
10865,42,0,19.30288636600251,1,1,6,148,15,18,2,False,False,False,True,False,False,False
10866,48,0,18.817857484262483,0,2,3,41,19,29,1,True,False,False,False,False,False,True
10867,15,0,17.315112344990087,0,2,4,20,85,44,1,True,False,False,False,False,False,False
10868,45,0,13.982977218850834,0,3,8,88,51,42,2,False,False,False,False,False,False,True
10869,47,1,12.27020528760789,0,3,19,109,70,21,3,False,False,True,False,False,False,True
10870,47,1,2.2253307008554746,0,3,9,67,21,43,2,False,False,False,False,False,False,False
10871,32,0,0.4706357213886631,0,3,19,108,97,34,3,False,False,True,False,False,False,False
10872,37,0,2.8263427710214204,0,3,2,172,50,34,2,False,False,True,False,False,False,True
10873,37,1,16.53553153101082,0,1,13,156,81,11,3,True,False,False,True,False,False,False
10874,29,1,0.7931543789205584,0,1,10,78,58,1,2,False,False,True,False,False,False,False
10875,40,0,11.582623639121843,0,1,5,161,97,27,2,False,False,True,False,False,True,False
10876,44,0,4.70803697088338,0,3,2,158,36,25,2,False,False,True,False,False,False,False
10877,39,0,4.066261105716565,0,2,6,126,59,36,2,True,False,False,False,True,False,False
10878,30,0,6.964498670725276,0,1,16,178,13,36,3,False,True,False,False,False,False,False
10879,28,0,14.385542385864456,0,3,1,88,17,25,1,True,False,False,False,False,False,False
10880,31,0,9.000814462096983,0,2,8,99,7,2,2,True,False,False,False,False,True,False
10881,26,1,8.441808921342513,0,1,9,82,5,16,2,False,False,False,True,False,False,False
10882,43,0,5.3195231848054805,0,1,19,75,9,48,3,False,True,False,False,False,False,True
10883,46,1,11.362271408023034,0,1,15,116,39,17,3,False,False,True,False,False,True,False
10884,38,0,18.824726915358884,0,2,5,104,56,10,2,True,False,False,False,False,True,False
10885,27,1,9.159740974628564,0,2,7,66,10,45,2,False,False,True,False,False,True,False
10886,34,1,3.354521397588977,0,1,14,19,4,17,1,False,False,True,True,False,False,False
10887,29,1,13.739777572888292,0,1,19,93,78,8,3,False,False,True,False,False,False,True
10888,18,1,19.54054034568269,0,1,10,61,33,43,2,False,False,True,False,False,False,False
10889,48,1,13.898988527163317,0,2,15,159,27,14,1,False,False,False,False,True,False,False
10890,42,0,1.0393509809559376,0,1,8,104,2,29,2,False,False,False,False,False,True,False
10891,16,0,12.458219083346757,0,3,3,172,29,24,2,False,False,True,False,False,False,True
10892,44,1,5.10820870419277,0,3,5,15,45,3,1,False,False,True,True,False,False,False
10893,40,1,11.765315437339527,0,2,17,22,32,44,2,True,False,False,True,False,False,False
10894,40,0,7.820914823030078,0,1,15,156,95,41,3,False,False,False,False,False,False,True
10895,34,1,5.129241275493439,0,2,7,100,63,20,2,False,False,False,False,False,True,False
10896,42,0,7.253669374424403,0,3,0,153,43,1,1,False,False,True,False,True,False,False
10897,34,0,2.661647513802383,0,1,17,147,59,18,3,False,False,False,True,False,False,False
10898,25,1,16.701144947941874,0,1,1,42,55,12,3,False,False,False,False,False,False,False
10899,24,0,5.451129001873086,0,3,1,102,63,39,1,False,False,True,True,False,False,False
10900,37,0,2.8148388668947923,0,1,18,44,31,34,2,False,False,False,False,True,False,False
10901,33,0,18.979668702149077,1,1,11,74,38,25,2,False,False,True,False,False,False,True
10902,32,1,0.5170853192549068,0,2,2,80,13,48,1,False,False,True,False,False,False,True
10903,41,1,12.223017831209642,0,2,7,156,72,23,2,True,False,False,False,False,True,False
10904,20,0,9.710084535334934,0,1,10,23,54,45,2,True,False,False,True,False,False,False
10905,24,0,5.8631172128452915,0,1,1,136,46,44,1,True,False,False,False,False,False,False
10906,16,0,9.529037285180683,0,1,19,174,31,35,3,False,True,False,False,False,True,False
10907,38,1,5.428231754874549,0,2,13,10,3,47,1,False,False,True,False,False,False,True
10908,42,1,2.969816866811656,0,2,9,24,10,18,1,True,False,False,False,True,False,False
10909,42,0,10.296664476259728,0,2,4,137,5,18,2,True,False,False,False,True,False,False
10910,16,1,21.35959740015629,0,1,9,162,43,31,3,False,False,False,False,False,False,False
10911,19,1,14.17737718337358,0,2,5,107,56,11,2,False,False,True,False,False,True,False
10912,25,0,13.422016367753276,0,2,11,162,79,17,3,False,False,True,False,False,False,False
10913,24,0,16.109757230838177,0,1,4,120,33,40,2,False,True,False,False,False,False,False
10914,16,0,10.79792061712351,0,2,8,87,15,26,2,True,False,False,True,False,False,False
10915,29,0,20.415677535879823,1,3,0,155,66,45,1,False,True,False,False,True,False,False
10916,21,0,7.790847786170391,0,2,12,80,5,20,2,True,False,False,True,False,False,False
10917,34,0,7.874386377315869,0,1,6,36,50,31,1,True,False,False,False,False,False,False
10918,48,0,5.670534739483847,0,3,7,25,68,10,1,True,False,False,True,False,False,False
10919,49,0,2.0830617586322866,0,1,16,29,41,17,2,False,True,False,False,False,False,False
10920,48,1,7.796080767481622,0,1,6,129,35,13,2,False,False,True,False,False,False,False
10921,36,1,19.949936805523787,1,3,7,14,42,28,1,False,False,True,False,False,True,False
10922,45,1,18.79132719539254,0,1,0,135,51,36,1,True,False,False,False,False,True,False
10923,37,1,21.87427570695706,0,1,17,77,71,17,2,False,False,True,False,False,False,False
10924,33,1,14.078408217788136,0,2,2,13,96,33,1,False,False,False,False,True,False,False
10925,18,0,5.057480833678357,0,2,17,110,22,35,3,False,True,False,False,True,False,False
10926,38,0,6.668561603384278,0,3,19,143,5,11,3,False,False,False,True,False,False,False
10927,34,0,5.320647974457568,0,2,19,11,30,43,1,False,False,True,False,False,False,True
10928,42,0,1.3428906851750533,0,3,0,79,30,19,1,False,False,False,False,True,False,False
10929,31,1,11.925445752233571,0,1,3,83,5,24,1,True,False,False,True,False,False,False
10930,33,0,17.199951724090976,0,1,12,146,56,18,3,False,False,True,False,False,True,False
10931,49,1,17.51479074750278,0,3,0,81,11,23,1,True,False,False,False,False,False,False
10932,46,0,18.49391752934967,0,3,19,74,73,45,3,False,False,False,False,False,False,True
10933,49,0,2.617042416400678,0,3,5,18,69,48,1,False,False,True,False,False,True,False
10934,44,1,9.707483076259768,0,3,10,18,76,10,1,True,False,False,False,False,False,False
10935,31,0,15.959911679188668,1,2,7,97,87,36,2,False,False,True,False,False,False,True
10936,43,0,3.660988866079301,0,2,11,162,23,16,3,False,False,False,False,True,False,False
10937,20,0,12.168976558475224,0,1,9,44,94,15,2,False,False,True,False,False,True,False
10938,31,0,8.152228103649772,0,1,13,115,86,20,3,True,False,False,False,False,False,False
10939,31,1,12.460225929133353,1,1,15,147,98,45,3,True,False,False,False,False,True,False
10940,28,1,22.332691611078424,0,2,9,142,68,11,2,True,False,False,False,False,False,True
10941,38,0,14.428720849739136,0,1,5,179,41,34,1,False,False,True,False,False,True,False
10942,46,1,15.53023698862776,0,2,16,142,98,26,1,True,False,False,False,False,False,True
10943,28,1,0.888082639568986,0,2,11,126,72,45,2,True,False,False,False,False,True,False
10944,41,0,13.281331423504271,1,3,7,85,38,38,2,True,False,False,False,False,False,True
10945,33,0,3.318934145406481,0,1,5,124,42,26,2,True,False,False,False,False,True,False
10946,45,1,17.441535047345184,0,2,18,170,4,12,3,False,False,True,False,False,True,False
10947,23,1,16.05251768992942,0,1,6,54,26,26,2,True,False,False,False,False,True,False
10948,31,0,3.807405954907527,0,1,9,108,62,30,2,False,False,False,False,False,False,True
10949,33,0,8.166460645391941,0,2,13,124,91,3,1,False,False,True,False,False,False,True
10950,18,0,15.08831369874677,0,2,16,141,5,22,3,True,False,False,False,False,False,True
10951,25,0,8.275017450586084,0,3,18,27,14,35,2,False,False,True,False,False,False,False
10952,36,0,5.08266318634905,1,2,9,69,27,32,2,True,False,False,False,False,True,False
10953,18,1,4.469773602961863,0,3,18,109,94,7,3,False,False,True,False,False,False,True
10954,31,1,11.52992530484635,0,3,6,134,1,12,2,True,False,False,False,True,False,False
10955,22,1,8.708913814591892,0,1,6,131,23,21,2,False,False,True,False,True,False,False
10956,48,0,7.899619302974244,0,1,8,29,54,18,1,False,False,True,False,False,False,False
10957,25,0,23.385194521624847,0,1,4,64,7,26,1,False,False,True,False,False,True,False
10958,45,0,12.395759810147958,0,1,1,117,79,3,2,False,False,True,False,False,True,False
10959,25,0,12.581029392554994,0,1,15,68,10,22,2,False,False,False,True,False,False,False
10960,35,0,19.551337653586064,0,2,3,178,96,18,3,True,False,False,False,True,False,False
10961,44,0,12.273238915856613,0,2,17,53,73,19,2,False,False,False,False,True,False,False
10962,24,0,0.91214169284315,0,3,3,74,44,11,1,False,False,True,False,False,True,False
10963,40,1,18.679325665243542,0,2,19,19,46,4,2,False,False,True,False,False,False,True
10964,41,1,17.488612437062244,0,1,6,168,53,18,2,False,False,True,True,False,False,False
10965,22,0,9.614902229838211,0,3,13,23,55,22,2,False,False,False,False,False,False,True
10966,22,1,1.5008187304236733,1,1,7,23,58,24,1,True,False,False,False,False,False,True
10967,22,1,3.5554992775090204,0,1,2,127,59,13,1,True,False,False,False,False,True,False
10968,48,0,22.0535984665916,0,1,13,72,65,1,2,False,False,True,False,False,False,False
10969,30,0,15.16468115984592,1,1,12,159,67,43,3,False,False,False,False,False,True,False
10970,27,1,19.2333630713365,1,2,0,99,23,38,1,False,False,False,False,False,False,True
10971,37,0,4.482010146884385,0,1,7,31,46,35,1,True,False,False,False,False,True,False
10972,26,1,12.282467730060656,0,2,5,138,10,11,1,False,False,True,False,False,True,False
10973,41,0,12.832838250245588,0,1,14,88,53,40,2,False,False,True,False,False,False,False
10974,36,0,8.657765416095142,0,3,14,27,4,1,2,False,False,False,True,False,False,False
10975,46,0,11.1504481705823,0,1,6,81,60,47,2,False,False,True,True,False,False,False
10976,41,1,13.44535003616802,0,1,0,175,44,16,1,True,False,False,False,False,False,True
10977,16,1,1.5106507918827878,0,1,0,109,3,39,1,True,False,False,True,False,False,False
10978,47,0,14.416940706600876,1,1,18,18,86,43,2,False,True,False,False,False,False,True
10979,40,0,1.2564763023433425,0,2,11,14,9,36,1,False,False,True,False,True,False,False
10980,42,0,21.01666580765961,0,1,14,23,71,42,2,True,False,False,False,False,False,False
10981,33,1,10.407704351995308,0,2,18,22,36,47,2,False,False,True,True,False,False,False
10982,19,1,11.680269040225104,0,1,12,84,87,4,2,False,False,False,False,False,False,True
10983,47,0,6.786076260829589,0,1,1,39,68,14,1,False,False,True,False,False,False,False
10984,34,1,23.349714924922623,0,3,4,22,87,6,1,False,False,False,False,False,False,True
10985,44,1,7.759714993823278,0,1,5,177,40,29,2,False,False,True,False,False,False,False
10986,22,0,9.753666122432993,0,1,13,103,99,40,3,False,False,False,False,False,True,False
10987,31,0,12.362587665466588,0,2,7,161,55,43,2,False,True,False,False,True,False,False
10988,15,0,16.903364505031664,0,2,9,129,89,46,2,True,False,False,False,True,False,False
10989,17,1,7.776996943268202,0,2,9,23,95,13,1,True,False,False,True,False,False,False
10990,40,0,23.22252940193088,0,1,13,94,37,49,3,True,False,False,False,False,False,False
10991,45,1,10.347007194952932,0,1,14,159,52,3,2,False,True,False,False,False,False,False
10992,22,1,6.155500904319716,0,2,7,178,28,19,2,True,False,False,False,False,False,True
10993,22,1,7.791744986416904,0,2,4,25,90,20,3,False,False,True,False,False,True,False
10994,49,0,19.241169737723546,0,1,9,120,55,10,2,True,False,False,True,False,False,False
10995,42,1,11.903203942133878,0,3,3,46,45,34,1,True,False,False,False,False,False,True
