Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
20,1,0.2175475887967852,0,2,8,145,12,6,False,False,True,False,True,False,False
16,0,1.0856658909583778,0,2,3,104,81,8,False,False,True,False,False,False,True
26,0,5.845301115115991,0,1,4,50,5,0,False,True,False,False,True,False,False
33,1,2.643434022149962,1,1,18,149,46,15,False,False,True,False,False,False,True
42,0,16.0291272989962,0,2,0,105,88,46,False,False,True,True,False,False,False
36,1,20.829097710156475,0,1,14,171,75,48,False,True,False,False,False,False,False
49,0,5.015386724746683,1,2,10,74,95,47,False,False,True,True,False,False,False
46,0,9.015504587490431,0,1,19,136,70,2,False,False,True,False,False,False,False
35,1,1.5263058997789685,1,2,18,36,48,21,False,False,True,False,False,True,False
21,0,15.13612279233146,0,1,9,116,62,3,False,False,False,False,False,True,False
41,0,0.4955688169969177,1,2,5,83,36,30,True,False,False,False,True,False,False
39,1,15.415294941904351,0,1,10,179,47,23,True,False,False,False,False,True,False
40,0,10.193626088614655,0,1,4,21,55,11,False,False,True,False,False,True,False
30,0,11.61141457774587,1,3,15,14,92,27,False,False,True,False,True,False,False
43,0,10.420370909744374,0,1,0,113,70,36,False,False,True,False,False,False,True
17,0,12.377440389727466,0,3,11,133,57,2,False,False,True,False,False,False,False
36,0,17.004434757241814,0,2,14,48,11,32,True,False,False,False,False,False,True
44,0,16.706848160031107,0,3,4,117,14,30,False,False,True,False,False,False,False
30,1,9.852048359319411,0,1,2,93,42,6,True,False,False,False,False,True,False
31,1,17.279857688911246,0,2,17,30,48,48,False,False,True,False,False,True,False
36,0,0.688981087367007,0,2,13,145,49,46,False,False,True,False,False,True,False
27,0,22.285061303527662,0,3,3,150,76,40,False,False,False,False,True,False,False
35,1,14.17681750065426,0,1,11,164,92,37,False,False,True,False,False,False,True
49,1,8.299247816107723,0,1,10,175,17,26,False,False,True,False,False,False,False
31,0,20.733515331014846,0,3,7,160,36,30,False,False,True,False,True,False,False
30,0,5.355945194096634,1,1,4,34,91,48,True,False,False,False,False,True,False
34,0,13.966137709725372,0,1,18,33,50,43,False,False,True,True,False,False,False
15,0,0.557407101637442,0,1,18,105,18,16,True,False,False,False,True,False,False
44,0,3.2527290513085303,0,3,18,26,54,12,True,False,False,False,False,False,False
29,0,20.830707359569026,0,1,19,156,23,8,False,False,True,False,True,False,False
21,0,2.744016557752701,1,2,9,26,87,42,False,True,False,False,False,False,True
45,1,16.777564379429567,0,3,9,41,86,24,False,False,False,False,False,False,False
46,1,8.246870157732925,0,1,17,99,7,41,False,False,True,False,False,False,False
32,1,4.31761445284003,0,1,15,73,42,33,False,True,False,False,False,False,True
38,0,1.101983794496177,0,1,10,124,43,25,False,False,False,False,False,False,True
28,1,0.6612739408762129,0,1,3,139,29,33,False,False,True,False,False,False,True
29,1,21.01076162506665,0,1,10,61,92,38,False,False,True,False,False,False,False
33,1,12.9222694156568,0,1,15,172,11,45,False,False,False,False,False,False,True
39,1,9.101529971773946,0,1,0,114,74,3,False,False,True,True,False,False,False
45,0,21.088665177594784,0,2,7,27,26,16,False,False,True,False,False,True,False
38,0,12.480652950211535,1,1,7,162,95,20,False,False,True,False,False,False,False
19,1,16.678031182233184,0,2,11,85,87,29,False,False,True,False,False,False,True
22,0,6.519019469222565,0,2,16,17,91,33,False,True,False,False,False,False,True
49,0,19.28118858430374,0,3,7,170,69,45,True,False,False,False,True,False,False
29,0,19.45543279499328,0,1,8,147,8,28,False,False,True,True,False,False,False
43,1,4.01646110431447,0,3,18,63,8,8,True,False,False,False,False,True,False
43,0,0.9572700624776688,0,3,3,157,66,42,True,False,False,False,False,False,False
43,1,14.217923876084711,1,1,16,49,45,30,True,False,False,False,True,False,False
39,0,0.0745339193324259,0,1,18,47,44,32,False,False,True,True,False,False,False
26,0,14.629467197644352,0,1,7,101,43,20,False,False,True,False,False,False,False
46,1,19.791009663151435,0,2,7,73,28,23,True,False,False,False,False,False,True
32,1,21.64637132487525,0,1,5,13,87,19,True,False,False,False,True,False,False
27,0,21.67960367751763,0,3,7,25,93,22,False,False,True,False,False,False,True
15,1,16.95310114811051,0,2,7,30,1,20,False,False,True,False,False,True,False
15,1,10.740060029847308,1,3,4,63,72,32,False,False,True,False,False,False,False
20,1,3.52199791665807,1,1,10,108,59,24,False,False,True,False,False,True,False
42,1,9.734851033287995,0,2,0,50,89,4,False,False,True,True,False,False,False
44,0,1.644909586584042,0,2,14,178,83,31,False,False,True,False,False,True,False
22,0,22.643643952216948,0,2,11,165,40,49,False,False,False,True,False,False,False
38,1,3.5823766717787837,0,1,1,86,61,29,True,False,False,False,False,False,True
15,1,14.61334379877535,0,2,13,126,84,47,False,False,False,True,False,False,False
34,1,15.94240527955112,0,2,7,10,55,45,True,False,False,False,False,False,True
44,1,18.763980646132417,1,1,0,156,48,35,True,False,False,False,False,False,False
22,0,9.82493753378733,0,3,0,93,10,9,False,False,False,False,False,False,False
21,0,22.84740987836843,0,2,15,85,72,34,False,False,True,True,False,False,False
31,1,20.472864381638608,0,1,5,31,64,44,False,True,False,False,False,False,True
29,0,21.11690770624411,0,1,15,98,47,25,False,False,True,False,False,False,True
43,1,20.205938897724657,0,2,1,122,5,2,True,False,False,True,False,False,False
19,0,14.098149065721396,0,3,2,139,45,47,False,False,True,False,False,False,True
21,0,9.35724449912628,0,1,2,153,19,24,True,False,False,False,True,False,False
18,1,6.813372185667099,0,1,11,75,11,22,False,False,False,False,False,False,True
27,0,4.6235600358406765,0,1,11,49,42,10,True,False,False,False,True,False,False
22,1,7.1010814755836265,1,2,3,90,36,42,True,False,False,False,False,False,False
30,0,15.18575769819182,1,2,19,118,79,5,False,False,False,False,True,False,False
28,0,16.928257740815013,0,1,2,148,72,23,False,False,True,False,False,True,False
27,0,11.22994626744542,0,2,12,10,57,11,False,False,False,False,True,False,False
48,0,0.1817435674036653,0,2,14,20,15,30,False,True,False,False,False,True,False
16,0,16.732652405207997,0,1,1,76,62,42,False,True,False,False,False,False,True
23,1,13.65969937314361,1,1,8,30,15,28,False,True,False,False,False,True,False
26,0,15.326823791352508,0,2,4,75,74,48,False,False,True,False,False,True,False
16,0,23.222407700341417,1,1,2,150,79,3,False,False,True,False,True,False,False
40,1,0.0031878245859227,1,2,11,133,8,3,False,False,True,False,False,True,False
42,1,3.2484706918609323,0,3,0,53,71,21,False,True,False,False,False,False,True
25,0,20.7623008235593,0,3,9,120,2,17,False,False,True,False,False,False,False
26,0,12.651339631725293,0,2,10,38,40,35,False,False,True,False,True,False,False
24,0,3.720976101843921,1,1,4,107,25,33,False,True,False,False,False,False,True
43,0,9.49433569902426,0,1,14,160,71,10,False,False,True,False,False,False,False
36,0,6.273705229582836,0,1,1,24,42,26,False,False,True,False,False,True,False
33,1,9.243780273002566,0,1,11,60,54,12,True,False,False,False,False,True,False
25,0,12.391648011033649,0,1,6,35,27,39,False,False,True,False,False,False,True
43,1,23.877001942892335,0,1,8,88,67,20,False,False,False,False,False,True,False
41,0,19.98514744907481,1,3,15,156,58,32,False,False,True,False,False,True,False
19,1,4.60882450794301,0,3,13,80,81,44,False,False,False,False,True,False,False
49,0,10.922676645971402,0,3,2,34,86,32,True,False,False,False,False,False,False
16,1,4.853496863908952,0,3,1,136,19,33,False,True,False,False,False,False,True
20,0,14.596326681356835,0,1,6,117,47,14,False,False,False,False,False,False,False
33,0,11.022725558289508,0,1,1,167,11,46,False,False,False,True,False,False,False
37,0,6.1902535088730435,0,1,2,57,77,46,False,False,True,False,True,False,False
44,1,19.82623298652656,0,2,6,147,28,3,False,False,False,False,False,False,False
17,1,15.404661548888882,0,1,18,16,79,40,True,False,False,False,False,True,False
43,1,16.616713411860488,0,1,6,153,13,26,False,False,True,True,False,False,False
26,0,22.637087149794095,0,1,16,131,63,4,False,False,False,True,False,False,False
48,0,21.5627174606067,0,3,5,63,58,9,False,False,False,False,True,False,False
48,0,19.233322599205437,0,3,19,51,71,5,False,False,True,True,False,False,False
20,0,11.166163618089785,0,2,1,81,18,6,False,False,False,False,False,True,False
49,1,9.18793275799125,0,1,10,144,7,40,False,False,True,True,False,False,False
22,1,13.815068763491686,0,1,2,143,81,37,False,False,True,False,True,False,False
30,0,18.319072381462277,0,2,7,131,56,25,False,False,True,False,False,False,False
42,0,23.35980908727603,0,1,14,69,78,43,True,False,False,False,False,False,True
23,0,0.8853969354824054,0,3,2,44,97,46,False,False,False,False,True,False,False
34,0,12.788210720541196,0,3,8,31,48,39,False,False,False,False,False,False,True
40,0,5.762576096146829,1,1,3,62,89,41,False,True,False,False,False,True,False
40,0,6.929712925760054,0,3,3,36,53,44,True,False,False,True,False,False,False
18,1,16.716421930497575,1,3,0,12,80,8,True,False,False,True,False,False,False
35,0,18.781438783174607,0,1,5,42,95,26,False,False,False,False,True,False,False
35,0,14.596501094848486,0,1,8,105,44,19,False,True,False,False,False,True,False
38,0,14.056721963820332,0,1,9,177,29,39,True,False,False,False,True,False,False
35,0,22.38778183375512,1,2,13,81,62,33,False,False,True,False,True,False,False
34,1,7.631568861297729,0,3,3,112,8,42,True,False,False,False,False,False,True
40,1,13.656826364922525,1,2,3,21,88,42,False,True,False,False,False,False,True
32,0,10.82732677360396,0,1,5,179,1,14,False,False,True,False,True,False,False
28,0,17.72556626062416,1,2,9,25,70,0,False,False,False,False,True,False,False
35,0,12.882418049400084,0,1,15,97,32,1,False,False,True,False,True,False,False
41,1,0.2406923399726936,0,3,1,85,33,48,True,False,False,False,False,True,False
19,0,14.97075841176153,0,2,1,175,20,13,False,False,True,False,False,False,True
28,0,4.623869427937304,0,2,2,62,85,12,False,False,True,False,False,True,False
19,1,5.556810308546066,0,1,16,126,11,14,False,True,False,False,False,True,False
33,0,9.049196995690682,0,1,12,71,54,33,False,False,True,False,False,False,True
16,1,5.538976153490802,0,1,9,115,83,44,True,False,False,True,False,False,False
38,0,14.581994152803455,1,1,2,101,3,8,False,False,True,False,False,False,False
27,0,9.777342246916293,0,1,7,119,87,2,True,False,False,False,False,False,True
32,1,19.299089657820694,0,1,2,173,9,48,False,False,False,False,False,False,False
30,1,7.037383196851044,0,2,4,11,48,49,False,False,True,False,False,True,False
30,0,4.115133817449216,0,2,13,134,85,21,False,False,False,False,True,False,False
39,1,0.7624862052133556,0,2,9,127,59,25,False,False,True,False,False,True,False
21,0,15.697287513508686,0,1,5,60,88,19,False,False,True,False,False,True,False
32,0,6.921047160628172,1,1,1,63,4,1,False,False,False,False,False,False,False
43,1,16.50601399535332,1,1,11,108,40,37,False,False,True,True,False,False,False
35,1,22.73029904181748,0,1,3,48,11,23,True,False,False,False,True,False,False
39,0,11.722449199853864,1,1,7,83,94,35,False,False,True,False,False,False,True
17,1,18.838029325419203,0,1,17,26,59,13,False,False,True,True,False,False,False
45,1,21.40599117868739,1,2,18,164,91,49,False,False,False,False,False,True,False
17,0,22.053939869493856,0,2,7,23,16,17,False,False,False,True,False,False,False
16,0,20.85092520428189,0,2,14,36,45,38,True,False,False,False,False,True,False
30,0,23.176124065133205,0,1,10,172,48,44,False,False,False,False,False,True,False
47,0,22.927820052140532,0,1,14,35,89,33,False,False,False,True,False,False,False
43,0,13.917351715122958,0,3,16,95,77,5,False,False,True,False,False,True,False
45,1,7.635806352610904,1,3,12,73,5,30,True,False,False,False,False,False,False
44,1,15.792494743644587,0,3,17,178,34,18,False,False,True,True,False,False,False
20,0,23.007659034357253,1,2,12,150,47,40,False,False,False,False,False,False,True
34,0,6.862624168994251,0,2,6,173,76,10,False,False,True,True,False,False,False
16,0,11.335731122885225,0,2,1,26,99,31,False,False,False,True,False,False,False
42,1,2.227704728437663,0,2,13,75,55,19,True,False,False,False,True,False,False
22,1,14.235203407948235,1,1,5,117,33,34,True,False,False,False,True,False,False
33,0,17.106345791634983,0,3,3,143,51,38,False,False,False,True,False,False,False
41,0,15.77846947216402,0,3,10,166,39,5,False,False,False,False,False,True,False
44,0,16.741910927187398,0,1,19,97,96,3,True,False,False,False,False,False,False
46,0,19.105363914056117,1,1,17,177,39,0,False,False,True,False,False,False,False
23,0,7.37426213389064,0,1,7,163,69,22,False,False,False,False,False,True,False
36,1,20.726844634428616,0,3,9,97,51,31,True,False,False,False,False,True,False
27,1,19.263352523655957,0,1,5,15,56,3,False,False,False,False,True,False,False
41,1,12.515758811289132,0,2,11,39,24,27,False,False,False,False,True,False,False
40,0,22.05803340018183,0,1,8,96,46,3,True,False,False,False,False,False,False
39,0,18.72919994568413,0,3,4,154,18,42,True,False,False,False,True,False,False
48,0,23.28753017671903,1,2,19,53,14,28,False,False,True,False,False,False,False
47,0,11.515574205203592,0,2,10,25,85,10,True,False,False,True,False,False,False
17,0,6.452588455814421,0,2,6,104,30,41,False,False,True,True,False,False,False
22,0,22.32210290891114,0,3,4,95,17,40,True,False,False,True,False,False,False
46,0,15.92336740127385,1,2,9,132,69,46,False,False,False,False,False,False,False
46,1,22.858940571805576,0,1,19,128,10,37,False,True,False,False,False,True,False
47,1,10.63407083074186,0,1,0,127,84,16,True,False,False,False,False,False,True
18,1,2.8008241443250146,0,1,2,55,53,34,False,True,False,False,False,True,False
34,0,17.93844861345633,0,2,5,13,48,22,True,False,False,True,False,False,False
38,0,7.699418590101616,0,3,7,147,96,4,True,False,False,True,False,False,False
31,0,11.81889057310478,0,1,19,115,18,10,False,False,True,False,False,False,False
29,0,17.61714138048019,0,3,10,40,23,35,False,False,False,False,False,True,False
29,1,16.369115618912293,0,2,14,38,59,19,False,False,True,False,True,False,False
28,0,13.765382141177314,1,2,19,137,73,28,True,False,False,False,True,False,False
32,0,17.30336615317092,0,1,4,63,70,25,False,False,True,False,False,False,False
45,0,14.030449699616948,0,2,15,71,33,19,True,False,False,False,False,False,True
49,1,9.695254115638496,0,1,18,84,90,33,False,True,False,False,True,False,False
40,0,21.748722783289576,0,3,5,54,48,38,False,True,False,False,False,False,False
17,0,2.3316809479120417,0,3,8,173,25,45,False,False,True,True,False,False,False
35,0,14.634081169326528,0,2,13,165,12,2,True,False,False,False,True,False,False
41,1,10.570970014974078,0,2,7,28,44,5,True,False,False,False,False,False,True
25,1,10.42417873030862,0,2,13,102,7,40,False,False,False,True,False,False,False
33,1,16.21529835185447,0,2,7,53,51,30,False,False,False,False,False,False,False
33,0,8.983574403408856,0,1,7,168,69,29,False,False,False,False,False,True,False
24,0,11.775532679024252,1,2,17,64,91,46,False,False,False,True,False,False,False
33,0,12.539193713300044,0,1,14,126,46,1,False,False,False,False,False,False,True
43,0,9.735992103897804,0,1,0,44,22,40,False,True,False,False,True,False,False
19,0,17.88723334526985,0,3,16,87,45,17,True,False,False,False,False,True,False
15,0,21.220625810856017,0,3,5,30,50,22,True,False,False,False,True,False,False
36,0,15.793917518961017,0,1,14,141,65,37,False,True,False,False,True,False,False
29,1,0.7931543789205584,0,1,10,78,58,1,False,False,True,False,False,False,False
18,1,12.124406305334478,0,1,15,80,65,47,False,False,False,False,False,False,False
43,0,5.3195231848054805,0,1,19,75,9,48,False,True,False,False,False,False,True
18,0,21.21158820085283,0,1,2,100,57,0,True,False,False,False,False,False,False
27,0,4.791603493626846,1,1,9,126,86,49,False,False,False,False,False,False,False
19,1,3.5575373512872996,0,1,14,87,65,23,True,False,False,True,False,False,False
26,0,11.304592276076004,0,2,12,140,61,43,False,False,True,False,True,False,False
34,0,6.15054958504629,0,1,16,45,65,18,False,True,False,False,False,False,True
